,emb0,emb1,emb2,emb3,emb4,emb5
2599,10.436739,2.4074042,10.561426,8.635945,16.089819,-3.774657
2600,11.183482,1.9479765,10.417409,9.047368,14.966347,-3.9218569
2601,12.092229,3.638331,10.263921,7.142682,9.291381,0.49021173
2602,11.693785,2.5931664,11.132245,7.5558987,11.433601,-2.0341227
2603,10.833913,1.9153032,10.956191,8.311809,16.077784,-3.7548852
2604,11.831673,1.9658033,10.928711,7.7639766,15.193426,-3.2270565
2605,12.204616,3.9898465,11.68099,7.390562,9.834289,-0.8440617
2606,11.321708,2.2168887,10.56298,8.292595,15.768459,-3.6139636
2607,11.745003,3.4471202,11.242143,7.198145,11.703242,-1.8397421
2608,11.575308,2.744018,10.895508,7.4333124,11.666563,-1.3638077
2609,12.064296,2.544244,10.821392,7.5908265,10.159314,-0.33088323
2610,11.880198,2.4553463,11.372875,7.890769,11.902627,-2.4192889
2611,11.982299,3.2904034,11.11798,7.5973616,11.025831,-1.8597968
2612,10.8257065,2.4839852,10.678677,8.793576,15.973054,-4.1312914
2613,10.550506,2.566902,10.589271,8.578906,16.334108,-3.910256
2614,10.76651,2.0156949,10.664503,8.923572,16.226576,-4.2659283
2615,10.724069,2.7963018,10.574979,8.542599,16.002436,-3.8334453
2616,11.591132,1.8016126,12.329191,7.148494,9.48408,-1.1054215
2617,10.773408,3.1624656,11.132449,7.8676014,15.292235,-3.2746432
2618,11.527533,3.5744894,11.522423,7.4334884,11.991528,-1.8937954
2619,10.898659,3.3419347,11.264337,7.752357,14.239132,-2.8857195
2620,11.715645,2.5816917,10.68413,7.8592496,12.53409,-2.1755126
2621,10.910988,2.7234242,10.44411,8.914025,15.451865,-3.987527
2622,12.290421,3.2106314,12.097868,7.5280895,9.344296,-0.83311313
2623,12.031378,2.7491221,10.891994,7.6742277,10.885453,-1.5614866
2624,11.767978,1.8571484,10.859754,8.512495,13.9007225,-3.4172766
2625,11.732222,2.090829,11.117902,8.226719,12.2965975,-2.6791594
2626,10.8348675,3.1651068,11.087076,7.8315606,15.22541,-3.2076905
2627,11.677919,2.6141407,11.3464,7.3409915,12.56967,-2.1430047
2628,11.113641,3.0990694,11.218583,7.9812393,14.46103,-3.231234
2629,11.044943,3.1698232,10.552865,8.532195,14.819471,-3.53059
2630,11.704504,3.4499023,11.046803,6.7020926,9.586326,-0.87026906
2631,12.115098,3.274071,11.830296,7.4083004,10.091914,-1.4062968
2632,12.126454,3.0984585,11.99352,7.190616,9.4087,-1.508502
2633,11.507905,3.2946346,11.131699,7.485555,13.261381,-2.4208837
2634,11.657984,2.714031,11.477243,6.52193,8.46645,-0.90108293
2635,11.407929,2.315072,11.316918,8.050711,14.787851,-3.4868846
2636,11.684436,3.1356256,10.834226,7.1903334,10.590815,-1.0781845
2637,11.529419,1.692786,10.907785,8.670565,14.687328,-3.806507
2638,11.894025,2.7959347,11.422543,7.7787724,11.000654,-1.6442208
2639,11.198001,2.0099647,10.344156,8.985855,14.923947,-3.8112917
2640,11.902618,3.4886744,10.296968,7.0751534,9.698573,-0.41118145
2641,11.301055,1.9262211,10.538608,8.498629,15.34643,-3.5951788
2642,11.244475,2.0390682,10.612926,8.667506,15.679499,-3.9397764
2643,10.466402,2.4591584,10.526653,8.61779,16.278236,-3.83012
2644,11.48425,1.8737482,11.024216,8.717064,15.144274,-4.102901
2645,11.364604,1.7897749,10.985919,8.042146,15.50689,-3.4559722
2646,11.263568,2.2924235,10.711794,7.8321843,15.720941,-3.1997452
2647,11.381221,1.6333851,10.86463,8.301069,15.413407,-3.5987535
2648,11.308683,2.4999688,10.48543,8.263047,13.525722,-2.744718
2649,11.700375,1.9848135,11.712473,7.3570576,9.656678,-1.123059
2650,11.066009,1.9419596,10.536333,8.889226,15.883085,-4.123091
2651,11.486142,2.239959,10.968211,7.5633855,15.640316,-3.1230285
2652,11.061395,2.1104639,10.739017,8.5510435,16.256966,-4.0605044
2653,11.645723,1.9229362,10.53126,8.332793,14.577529,-3.260669
2654,10.851969,2.9886234,10.557951,8.456264,16.015549,-3.812862
2655,11.69511,1.6384822,10.80102,8.516724,14.050194,-3.3975751
2656,11.843562,1.5848888,11.013642,8.118956,14.1529665,-3.205405
2657,10.997044,3.0358348,10.81409,8.056328,15.806677,-3.537509
2658,11.174138,2.660335,10.62866,8.214787,16.089863,-3.7073033
2659,11.697907,1.5882051,10.787941,8.420365,14.637554,-3.5089629
2660,11.409652,2.4353697,10.807235,8.0980425,15.847206,-3.659196
2661,10.807865,2.8300686,10.37937,8.364099,15.558163,-3.404352
2662,10.624372,2.5824957,10.647084,8.594288,16.445793,-4.021805
2663,11.461804,1.995151,11.553725,7.688847,12.252933,-2.3588343
2664,11.111373,1.9048569,10.579428,8.96708,15.476414,-4.0880694
2665,12.165116,3.372105,10.679691,7.2302694,9.181849,0.4597581
2666,11.475772,1.8706563,11.5105095,7.203079,10.171385,-1.4689023
2667,11.610807,1.9288193,12.308921,7.1631436,9.476694,-0.9895024
2668,11.317407,3.0426552,10.869296,8.459066,14.5887985,-3.6465297
2669,11.605892,1.8317035,11.586518,7.684517,10.961124,-2.022372
2670,10.566991,2.3791146,10.795588,8.575179,16.474419,-4.0577297
2671,11.617177,2.4563775,10.685377,7.736667,15.381862,-3.1097128
2672,11.756852,2.4413347,11.304168,7.988307,14.736514,-3.5445158
2673,11.306252,2.2174919,10.994384,7.6233296,15.658305,-3.125686
2674,12.013523,3.0066843,10.193054,7.4416575,10.088811,-0.064834625
2675,11.248222,1.983831,10.413158,9.030504,14.934832,-3.9145658
2676,11.863411,2.7771592,10.498885,7.4436502,10.366629,-0.67267793
2677,11.697637,2.13848,11.325153,7.690397,12.758727,-2.45414
2678,11.8864975,2.238699,11.680549,7.211991,9.707201,-1.1308821
2679,11.9457035,1.6999878,11.029215,8.165255,14.030618,-3.25407
2680,12.016335,2.950647,10.714873,7.1535425,9.311841,0.02649547
2681,11.503593,3.2144198,10.932635,7.146883,11.502251,-1.4659278
2682,11.983661,1.7692368,11.15572,7.9010067,13.983201,-3.0657158
2683,11.951172,2.1611614,11.776971,7.6131387,10.19889,-1.958715
2684,11.782888,2.424315,10.565701,8.096966,12.237442,-2.2244709
2685,12.041027,3.3790426,10.484828,7.0156026,8.99754,0.23261571
2686,11.847229,2.726021,11.8093,7.267972,10.935626,-1.89021
2687,11.783662,3.4004815,11.564501,6.5555673,8.877671,-1.054172
2688,11.369202,2.9103024,11.378738,7.923173,14.078754,-3.1905658
2689,11.494234,2.8386192,11.052218,8.374399,14.3134165,-3.5986168
2690,10.967984,2.2745736,10.466695,8.959417,15.060911,-3.8575215
2691,11.247886,2.3189883,10.258935,8.822865,15.262088,-3.786641
2692,11.609317,1.7425338,10.766726,8.611303,14.385468,-3.5525882
2693,11.597235,1.955996,10.4719,8.6814995,14.463517,-3.5262775
2694,11.956196,2.275865,10.842596,7.7571106,14.299996,-2.919338
2695,11.205949,2.264045,11.458991,7.464474,12.309456,-2.0020483
2696,11.569973,1.5966674,11.049351,8.363783,14.754145,-3.6014738
2697,11.447131,2.1868997,11.548875,6.862932,9.479012,-1.3123409
2698,11.486954,2.7149918,10.833631,7.8550186,12.733816,-2.2729928
2699,11.49159,1.6556913,11.553649,7.705685,11.333239,-2.0858939
2700,11.283207,2.7492409,10.880011,7.7799463,14.160481,-2.7475634
2701,11.552665,2.8686273,10.607451,7.287824,11.003088,-1.0633315
2702,11.135341,2.7720294,10.38813,8.729578,14.54076,-3.5175118
2703,11.41376,1.8630289,11.687097,7.2725277,11.0581255,-1.6360847
2704,11.552914,2.0392249,12.060894,6.835756,9.042129,-1.2246805
2705,11.18468,2.6434174,11.166699,7.693603,13.695154,-2.6235592
2706,11.592064,2.6503296,10.728784,7.6587305,12.392173,-1.9378387
2707,11.8454685,2.8735714,10.9165945,7.1125884,9.272236,-0.13430974
2708,11.757823,2.0429573,10.565395,8.394338,13.145269,-2.8454924
2709,11.765516,3.3450468,11.017667,7.287912,10.918949,-1.2880192
2710,11.445003,2.518373,11.241188,7.511537,12.466993,-2.105742
2711,11.6316,1.8548701,11.166277,8.525691,14.812915,-3.912421
2712,11.848728,2.67864,11.432844,6.824559,8.660426,-0.3180261
2713,11.845084,3.302411,9.962756,7.278899,10.329166,-0.5149786
2714,12.174454,2.8612988,11.161934,7.2802033,8.991738,0.28036216
2715,11.128887,2.935564,10.498807,8.554421,14.716711,-3.4883802
2716,12.276412,3.9068532,11.657326,7.4972143,9.745696,-0.69802517
2717,11.917059,3.481569,10.55654,6.9722652,9.321603,-0.48619714
2718,11.830049,2.7020783,10.983554,7.593522,14.773779,-3.023952
2719,11.972088,3.419994,10.762851,7.179713,9.799898,-0.93391055
2720,11.80486,2.5116649,11.631155,6.8587456,8.945718,-1.1754253
2721,11.041139,3.2556047,11.124013,7.7534184,15.08255,-3.1829967
2722,11.641932,1.7076017,11.819001,7.3611283,9.877775,-1.6963073
2723,11.538082,2.2590797,11.600504,6.980736,10.337617,-1.384262
2724,11.969937,2.9718213,10.933826,7.206047,9.319502,0.03465363
2725,11.932719,2.3288963,11.296719,8.017434,12.006098,-2.5044549
2726,10.822041,2.9557693,10.377003,8.650029,15.305337,-3.6214066
2727,12.155905,3.433862,10.85159,7.249524,9.254335,0.27337146
2728,11.702337,1.6328895,11.943438,7.178444,9.648862,-1.2355123
2729,11.528515,2.4294086,11.466829,6.835229,9.2213955,-1.2941129
2730,11.59568,1.6649812,11.512043,7.6891217,11.009806,-1.9632959
2731,12.13457,2.9045193,11.694753,7.5671134,10.128433,-1.6885052
2732,11.919644,3.10395,11.468093,7.4125233,10.720548,-1.9134812
2733,11.502414,1.9062928,11.984202,6.9888735,10.101819,-1.5188605
2734,11.709221,3.1538486,11.165193,7.562384,14.192254,-2.9161186
2735,12.053826,3.0169108,11.606561,7.2881875,10.621966,-1.8145685
2736,11.159797,1.9349668,10.622933,8.917612,15.543438,-4.1109176
2737,11.633061,1.9683514,11.797791,7.2015157,9.911271,-1.3915222
2738,12.087857,3.2954738,10.488008,7.2169867,9.283867,0.3736771
2739,12.132759,3.91393,11.871413,7.308615,9.794054,-0.8189567
2740,12.018995,2.121778,11.1655245,7.6875353,12.551648,-2.3786952
2741,11.175883,2.0211055,10.934591,8.072454,15.905036,-3.5766366
2742,10.830201,2.3909001,11.154815,7.7713566,14.208799,-2.701887
2743,11.971792,2.6269553,11.188137,7.388793,11.875401,-1.970084
2744,11.902907,3.295008,11.652059,7.255667,11.058563,-1.9436547
2745,11.899816,2.2971244,11.797738,6.820988,8.38329,-0.4749067
2746,12.13602,3.1549945,11.059006,7.2752066,9.107098,0.37433034
2747,11.607799,3.082846,11.118527,6.701273,9.321966,-1.1527505
2748,11.794741,2.17769,11.90082,6.638636,8.165738,-0.6897012
2749,11.76691,2.5176277,10.812769,7.434612,10.544736,-1.5509963
2750,12.074033,3.878404,10.606686,7.0771456,9.286651,0.044325355
2751,11.01391,2.5728345,10.367934,8.646672,15.171519,-3.580979
2752,11.664857,2.8117046,11.046097,7.900173,13.922996,-3.033326
2753,10.885735,2.9553025,10.771701,7.694143,14.416122,-2.5827398
2754,12.243119,3.763451,11.829888,7.4355383,9.649507,-0.8976961
2755,12.099904,3.6788292,11.664302,7.0531044,9.035404,-0.52061665
2756,10.809543,2.1283185,10.510808,9.001345,16.009417,-4.205638
2757,12.040914,3.8242452,10.469057,7.063429,9.350701,-0.010530772
2758,11.802415,2.759915,11.239388,7.8572745,14.224096,-3.2420645
2759,11.935549,2.2175393,11.687817,7.220315,9.209909,-0.33414054
2760,12.060684,3.4067383,10.242583,7.2113748,9.488865,0.23209845
2761,11.157894,3.3812199,10.809161,7.9786687,14.83622,-3.1923025
2762,12.11749,2.7819824,12.060676,7.5270715,9.693167,-1.7619842
2763,12.271746,3.2585604,10.895134,7.4385853,9.27381,0.59030026
2764,12.225919,3.5451772,10.856866,7.3640676,9.350501,0.43613893
2765,11.343949,1.6649939,10.909096,8.194916,14.921767,-3.346953
2766,12.224419,3.9647167,11.493903,7.3803825,9.685322,-0.63366693
2767,12.180555,2.8298736,12.066607,7.4648046,9.429493,-0.59794563
2768,11.429505,3.4634109,11.161977,7.8415437,13.326941,-2.7564118
2769,12.02578,2.431848,10.815038,8.027956,14.015599,-3.1133661
2770,11.147384,2.1744773,11.466082,7.486554,12.29795,-2.0393054
2771,11.472556,2.4665213,11.45145,8.02722,14.182251,-3.3544068
2772,11.619982,3.1572738,10.780211,6.7971835,9.369931,-0.56480545
2773,11.978733,2.728633,11.337963,7.8476634,11.563402,-2.2300715
2774,12.269933,3.340217,12.215062,7.4719687,9.400222,-0.81772774
2775,12.199139,3.3115528,10.74317,7.4149413,9.5983515,0.20851032
2776,11.108484,2.6524658,10.783784,8.3659525,15.72839,-3.7963245
2777,10.953641,2.614534,10.729821,7.986127,14.167358,-2.727422
2778,11.85803,2.6976733,10.95914,7.6156487,14.829621,-3.0597248
2779,11.487182,1.9009091,11.695709,7.0868416,9.773974,-1.5878077
2780,12.058277,2.3483531,11.372666,7.9681845,11.345712,-2.2735822
2781,12.198078,2.7318974,12.160317,7.6359463,9.7126255,-1.348856
2782,12.123271,2.9977994,11.905627,7.754522,10.462,-1.5960473
2783,12.182465,3.1172364,12.031804,7.5507154,9.589589,-1.4041963
2784,11.616268,3.3343925,10.597723,6.97975,10.288497,-0.94172895
2785,11.837424,3.1817758,11.543307,6.559414,8.525243,-0.81057215
2786,11.890803,2.7821457,10.659182,7.4377985,10.446991,-0.5145646
2787,10.999642,2.1723504,10.566548,8.731933,15.921969,-4.0028524
2788,10.999675,3.1434603,10.582908,8.407311,14.72992,-3.3653617
2789,12.001036,3.2981489,10.187322,7.290595,9.817138,-0.0023794535
2790,11.886099,1.854909,10.794094,8.120078,13.416252,-2.8421793
2791,11.234131,2.4771895,10.533573,8.420554,15.405962,-3.6037729
2792,11.935664,1.6901579,11.1293,8.067693,13.886003,-3.158002
2793,11.363933,1.965144,10.627753,8.518133,15.461238,-3.7532668
2794,11.894963,3.1396418,10.100271,7.326594,10.219708,-0.41189036
2795,11.682958,1.9918427,11.171419,8.336294,14.299226,-3.5634522
2796,12.234949,2.9654033,11.758937,7.463264,9.193541,-0.20865013
2797,12.088932,2.1278858,11.325733,7.9412184,11.321569,-2.214188
2798,12.042863,3.083771,12.063362,7.2055025,9.116912,-1.2285815
2799,11.59165,3.2128582,11.0325165,7.593516,14.726155,-3.0315232
2800,12.283405,3.475611,12.280213,7.5073123,9.471457,-1.2389362
2801,11.80917,3.0339098,10.20009,7.476291,10.830603,-1.0145783
2802,11.522653,2.4185772,11.040873,8.456111,14.028263,-3.531644
2803,12.027642,3.0326655,11.225699,7.570527,10.688813,-1.9354886
2804,11.132168,2.9446068,11.082047,7.451755,13.271938,-2.1929305
2805,11.604003,2.7815788,11.3342905,6.9178114,9.342427,-1.1047199
2806,11.366944,1.9498143,10.66877,8.447434,15.576291,-3.746557
2807,11.5001545,3.2792342,11.133321,7.161949,11.704669,-1.5274016
2808,11.91826,2.8135357,10.559079,7.247836,9.838698,-0.5226164
2809,11.238002,2.7894568,10.44402,8.775523,14.822473,-3.740658
2810,11.848124,3.4844248,11.3448,7.452802,11.066326,-1.7992254
2811,11.565011,2.1668735,10.950372,7.533638,15.080589,-2.8839135
2812,10.459073,2.2438235,10.68706,8.613784,16.372732,-3.9299426
2813,12.110354,2.8569508,10.355788,7.564781,10.046615,0.15504174
2814,11.649778,1.9784093,11.3192,7.31747,10.175812,-1.5201682
2815,11.626132,2.093785,11.250171,8.271126,14.953459,-3.7877848
2816,11.885919,2.8261194,11.07804,6.9859796,9.056183,-0.5190424
2817,11.180065,2.8197572,10.671722,7.7359953,13.440746,-2.260613
2818,10.731028,2.9672623,10.639316,8.172319,16.073849,-3.5484245
2819,12.213949,3.796954,11.664996,7.3012533,9.311987,-0.15692385
2820,12.101442,2.6893725,10.431954,7.6241884,10.1553,0.0057058707
2821,11.46657,1.9610593,10.947753,8.654283,14.4271965,-3.7267864
2822,11.294528,1.9443513,10.533698,8.930995,14.732614,-3.8154545
2823,12.253686,3.2423537,10.699771,7.429816,9.351995,0.6295212
2824,11.895417,3.447015,10.196164,7.16269,9.932823,-0.06661049
2825,11.953832,2.4109712,11.057624,7.353135,9.982017,-1.421918
2826,11.762685,2.1633058,11.812953,6.7858467,8.703874,-0.61102146
2827,10.596101,2.352624,10.715572,8.649064,16.46543,-4.084224
2828,11.928666,2.186085,11.280613,7.8449745,14.324876,-3.2493281
2829,11.511147,3.0359044,10.875191,7.1556153,11.234998,-1.284389
2830,11.346273,2.895266,11.01864,7.671568,14.119124,-2.7572472
2831,11.01269,2.9838889,10.732914,8.614423,15.343322,-3.8826575
2832,11.241276,2.980581,11.129937,7.8991113,14.699691,-3.2238798
2833,11.59611,1.8652143,10.684625,8.187444,14.038061,-2.9915946
2834,11.303951,1.7834315,10.489957,8.859493,14.739714,-3.7071354
2835,11.658129,2.5484731,10.792265,7.2827344,10.503344,-0.9560555
2836,11.58126,2.1752,10.703408,8.666512,14.85166,-3.8359182
2837,11.001567,1.8213418,10.539889,9.005501,15.671177,-4.107642
2838,11.552995,2.6531138,11.388132,7.941987,14.002455,-3.226236
2839,12.07909,3.488941,10.981595,7.515342,10.908795,-1.6534055
2840,11.634091,2.578233,11.251381,8.21905,14.616631,-3.6854646
2841,11.630825,1.5591817,11.958706,7.351432,10.285911,-1.6500674
2842,11.123397,2.3672657,11.007253,7.748992,13.350695,-2.4000795
2843,10.600317,2.303235,10.69709,8.640548,16.15366,-3.9364
2844,11.005717,2.9526527,10.7279415,7.6376824,14.031068,-2.3980036
2845,10.624712,2.6351128,10.561856,8.563336,16.363533,-3.9148874
2846,11.902376,3.268705,9.996975,7.3051376,10.20302,-0.30029824
2847,12.289676,3.469307,11.782566,7.6612206,9.807715,-1.0370129
2848,12.120886,3.5033782,11.13843,7.033038,9.0295105,-0.5536453
2849,11.480135,2.390223,11.159768,7.0977597,10.64529,-1.118084
2850,12.211704,2.905223,11.873111,7.52592,9.359562,-0.69370157
2851,11.697406,3.3070889,11.411795,7.159966,11.643644,-1.8988748
2852,10.865395,3.06344,10.681831,8.548625,15.197784,-3.6850019
2853,11.860421,3.0517793,10.32706,7.1211505,9.660844,-0.56737095
2854,11.510257,3.261207,11.034926,7.0884285,11.455245,-1.435985
2855,11.519836,2.9791725,11.19483,6.9831076,10.609062,-0.87169045
2856,11.551687,1.8133221,11.914628,7.4076257,10.117551,-1.3416017
2857,10.80088,2.7061434,11.225016,7.687746,14.386298,-2.7685945
2858,11.450584,2.475876,11.172701,8.158543,14.540957,-3.45177
2859,11.751806,3.1011338,11.06236,7.4066987,11.479459,-1.7670895
2860,11.011625,2.5048892,11.090003,7.6730356,15.582564,-3.1523442
2861,11.946271,3.7191923,11.188467,7.245487,10.565209,-1.4041308
2862,11.642379,1.9350383,11.137667,8.251451,15.203193,-3.7832034
2863,11.29535,3.4528546,10.987401,7.6903405,14.397505,-2.8977911
2864,11.359749,2.9681304,11.108586,7.3501053,12.149693,-1.8365943
2865,11.40749,1.8416717,11.389726,7.8360887,12.067353,-2.3350093
2866,11.569769,2.2874117,11.3935,6.854451,9.788461,-1.0263642
2867,11.593485,1.9624369,11.474104,7.396069,10.179534,-1.6398542
2868,11.846451,1.9240608,10.933222,7.7732854,15.037544,-3.182193
2869,12.005317,2.8744423,11.201654,7.7088413,11.23794,-2.1121619
2870,10.592126,2.9573977,11.210691,7.839255,15.275855,-3.1895368
2871,11.564162,3.2008524,10.952515,7.7993903,12.5909395,-2.36387
2872,12.081582,3.6078892,11.866862,7.553622,10.624154,-1.5926789
2873,10.827478,2.6585352,10.575443,8.175078,15.432424,-3.263681
2874,12.312115,3.4638422,11.851457,7.5117564,9.350587,-0.35642898
2875,11.570638,3.0440805,11.00604,6.8113737,9.875173,-0.74294055
2876,11.667898,2.8507526,10.861454,6.9695535,10.030532,-0.756593
2877,12.225838,2.5109525,10.938231,7.758598,10.6360445,-1.5289383
2878,11.078861,2.7380416,10.842932,7.715372,13.580442,-2.363072
2879,11.307152,1.9039606,10.485885,9.022917,14.790339,-3.9020066
2880,11.426418,2.0660892,11.072904,7.599344,14.992138,-2.9313412
2881,11.475917,1.941449,11.145197,7.761216,13.797669,-2.7290437
2882,10.684832,2.1112483,10.674732,8.642568,16.263285,-3.9768615
2883,10.603729,2.493173,10.848392,8.363396,16.45625,-3.8872383
2884,12.118781,2.1104634,10.910041,7.8411202,12.336425,-2.2851315
2885,10.566746,2.7857037,10.547484,8.43807,16.24472,-3.7296054
2886,11.585188,2.6897986,10.788035,7.5705876,12.025935,-1.7201818
2887,11.63226,2.07978,12.159809,6.822242,8.8255205,-1.1864147
2888,11.621344,2.426283,10.761941,7.7738786,11.378633,-1.7938268
2889,11.747961,2.2172966,11.922194,6.646373,8.342265,-0.8222117
2890,11.762449,2.682458,11.520414,6.603536,8.373052,-0.69255525
2891,11.03333,2.590935,10.917876,7.7937665,15.871778,-3.3031003
2892,11.211149,2.4268403,10.98536,7.672141,15.730699,-3.2031312
2893,12.009481,3.6040084,11.359804,6.765255,8.858774,-1.0341192
2894,11.726179,1.7395703,11.755396,7.231018,9.748264,-1.1048303
2895,10.74995,2.2101412,10.675603,8.617968,16.437553,-4.0583115
2896,11.519799,3.4761376,11.439848,7.356138,11.772151,-1.6402216
2897,11.71842,3.21418,11.364752,6.631297,9.258007,-1.1849115
2898,11.84896,2.6199367,10.747216,7.9682145,15.040501,-3.3726027
2899,11.029658,2.7172883,10.4071245,8.3741,15.782827,-3.5776618
2900,11.084071,2.3089523,10.756855,7.8548617,15.566774,-3.1236286
2901,11.3393755,2.7226202,11.062749,8.066562,15.335562,-3.5967038
2902,11.223683,2.0544183,11.033374,8.33863,14.386819,-3.3657427
2903,12.048994,3.995519,11.02182,6.985887,9.279739,-0.41109502
2904,11.740267,1.8309411,10.948163,7.8507667,14.126286,-2.894864
2905,11.439658,1.8028424,11.744323,7.1130505,9.915227,-1.4861244
2906,10.68445,2.738449,11.180489,7.7946978,15.503789,-3.2198591
2907,11.870994,3.5919607,11.783871,6.7666097,9.299639,-1.0526599
2908,10.934832,1.8226279,10.670275,8.938348,16.036085,-4.2472067
2909,11.654693,2.2652478,11.288607,7.6354065,10.941761,-1.9734379
2910,12.183114,3.0845115,11.579962,7.892891,10.908286,-2.035075
2911,11.979157,3.6282554,10.985012,7.2703805,9.901735,-0.88593453
2912,11.893029,2.9407396,10.439713,7.205536,9.995776,-0.9212404
2913,11.656887,2.167994,11.779449,6.6709886,8.8481045,-0.9290795
2914,11.749673,2.8218997,11.6893015,6.60864,8.709858,-1.1649332
2915,11.451013,2.5014377,10.68969,8.029265,12.819114,-2.3968384
2916,12.268962,3.303131,12.200232,7.573765,9.655297,-1.5633692
2917,11.7283325,1.9738237,10.876921,7.744053,15.005236,-3.0685737
2918,12.006482,3.2185585,10.176794,7.270119,9.702455,0.077342615
2919,11.613126,2.0563178,11.329424,7.8492336,13.265872,-2.8197577
2920,11.616841,1.6758422,11.92888,7.163892,9.680934,-1.5865518
2921,11.558559,2.3050475,11.607912,6.9943624,10.236334,-1.6317459
2922,12.039064,3.1638093,12.252767,7.3970833,9.808,-1.0680159
2923,11.602,2.603215,11.01205,8.164615,12.896286,-2.8094928
2924,12.085933,3.8459442,10.506806,7.0609903,9.238424,0.06729027
2925,12.307911,3.4357324,12.320376,7.559883,9.578696,-1.3956683
2926,11.848853,3.780456,11.253927,6.769513,9.603056,-0.9326969
2927,11.847989,3.3793392,11.644346,6.5120296,8.562731,-0.911694
2928,11.471617,1.8698081,11.744802,7.076847,9.72654,-1.5782263
2929,11.901126,2.3629303,10.695147,7.868086,11.297886,-1.5876052
2930,11.353831,2.2685704,10.770794,8.866674,15.120331,-4.1062126
2931,12.066993,3.9198067,10.62145,7.0645957,9.317489,-0.07253555
2932,11.669618,1.864776,11.599956,7.278905,10.317309,-1.6428081
2933,11.947733,3.4192276,11.379794,7.266701,10.540266,-1.7928077
2934,11.559898,1.9234169,11.761316,7.331774,10.435389,-1.9104012
2935,11.721208,2.1425538,11.953848,6.6663055,8.422713,-0.95946825
2936,11.107445,2.7424123,11.269283,7.399685,12.761435,-2.026664
2937,11.543285,1.8302054,11.648251,7.311281,10.218066,-1.4774166
2938,10.961857,2.477841,10.674769,7.9921293,15.855826,-3.3045533
2939,12.206273,3.614204,11.87529,7.6041183,10.024686,-1.3577363
2940,11.747945,3.004145,10.788289,7.845893,12.801933,-2.4238462
2941,11.427929,1.6192987,12.096469,7.3219666,10.663753,-1.6340843
2942,11.93611,2.1079583,10.666263,8.258681,12.378423,-2.5144506
2943,12.041333,2.5236106,11.538501,7.5740967,10.1394615,-1.9434172
2944,12.036711,2.964188,11.108117,7.007022,9.330722,-1.0855807
2945,11.365807,2.3624804,10.653942,8.509708,15.299572,-3.7540274
2946,11.313622,2.1426797,11.012328,7.769638,15.545683,-3.2389266
2947,10.832105,2.269694,10.754897,8.620203,16.401564,-4.1476936
2948,11.264583,2.4373417,10.648625,8.455698,16.1256,-3.98312
2949,12.261293,3.1362643,11.077853,7.387041,9.0788965,0.55997115
2950,11.714664,2.097717,11.856266,7.124196,9.683721,-1.3342817
2951,11.720884,2.2751474,10.493866,8.291104,12.709103,-2.549055
2952,11.085505,2.6447186,10.8953905,7.701912,15.886894,-3.2222636
2953,10.5819,2.7157428,10.438732,8.384652,16.111637,-3.5621686
2954,11.226233,2.5537934,10.875718,8.810595,15.050829,-4.0764065
2955,10.989251,1.9265169,10.486089,8.966438,15.672984,-4.060691
2956,12.193723,3.5818036,10.936169,7.2995443,9.310995,0.31497818
2957,11.13162,2.794059,10.925221,7.7044573,15.617301,-3.182078
2958,12.244526,3.46149,11.79419,7.644296,9.915534,-1.4238933
2959,11.475358,2.0548146,11.00077,7.9586926,13.716119,-2.8201373
2960,11.732862,1.7707787,11.395768,7.47688,10.220697,-1.5678276
2961,11.700289,2.4736817,11.409877,7.6237016,13.02776,-2.60982
2962,11.693378,2.3284693,11.870295,6.7657714,8.727938,-1.0609436
2963,10.980084,3.1224222,11.161358,7.865241,14.877885,-3.1983373
2964,10.917014,2.3438222,10.664213,8.498804,16.33521,-3.967679
2965,11.618683,2.9118264,11.11219,7.741906,15.039661,-3.3062284
2966,11.658061,2.080978,10.815471,7.974517,13.743455,-2.7701735
2967,11.426969,1.8268542,10.808104,8.550383,15.616407,-3.949507
2968,11.865429,2.814051,10.657745,7.1588674,9.561901,-0.40770158
2969,11.449392,1.6812088,11.437406,7.838507,11.696248,-2.275383
2970,12.226255,2.894642,11.683941,7.4551735,9.290922,-0.49621373
2971,11.347642,2.0255773,11.017787,8.379739,15.863704,-3.9934528
2972,12.207566,2.8370507,11.232634,7.331797,8.97474,0.37657604
2973,11.42722,2.6201944,10.550932,8.309824,13.624318,-2.927039
2974,11.732744,3.04828,11.327868,7.6548686,13.209584,-2.7323215
2975,11.598524,2.7143962,11.611568,6.8186126,10.184026,-1.3858099
2976,11.974817,2.5014923,11.02193,7.326807,9.503566,-0.19860548
2977,11.206249,2.0690498,11.084895,8.426671,15.68081,-3.9619079
2978,10.63543,2.1772385,10.7326565,8.692798,16.466368,-4.1300526
2979,12.130961,2.2864192,11.391339,7.858899,10.76631,-2.0620756
2980,10.93202,1.8349544,10.823901,8.506387,15.9544,-3.8578925
2981,11.567483,3.5826204,11.167345,7.5641813,12.434407,-2.1851776
2982,10.635824,2.9071567,10.530264,8.330049,16.151876,-3.6273997
2983,11.829451,2.5471048,11.994181,7.2892313,9.505594,-0.37259746
2984,12.204418,2.9658613,10.354474,7.5587516,9.755365,0.5230744
2985,11.6326685,2.047331,11.716046,7.4074516,11.0095415,-1.9387932
2986,10.849768,2.8628082,10.826653,7.6972694,13.850162,-2.3745332
